Loan_ID,Customer_ID,Loan_Type
LOAN_037881,CUST11192,Credit-Builder Loan
LOAN_037882,CUST11192,Auto Loan
LOAN_037883,CUST11192,Student Loan
LOAN_037884,CUST11192,Credit-Builder Loan
LOAN_037885,CUST11192,Credit-Builder Loan
LOAN_037886,CUST11192,Student Loan
LOAN_037887,CUST11193,Not Specified
LOAN_037888,CUST11193,Payday Loan
LOAN_037889,CUST11193,Mortgage Loan
LOAN_037890,CUST11193,Home Equity Loan
LOAN_037891,CUST11193,Mortgage Loan
LOAN_037892,CUST11193,Not Specified
LOAN_037893,CUST11193,Student Loan
LOAN_037894,CUST11194,Home Equity Loan
LOAN_037895,CUST11194,Student Loan
LOAN_037896,CUST11194,Personal Loan
LOAN_037897,CUST11195,Home Equity Loan
LOAN_037898,CUST11195,Payday Loan
LOAN_037899,CUST11195,Student Loan
LOAN_037900,CUST11195,Student Loan
LOAN_037901,CUST11195,Credit-Builder Loan
LOAN_037902,CUST11195,Student Loan
LOAN_037903,CUST11195,Not Specified
LOAN_037904,CUST11195,Personal Loan
LOAN_037905,CUST11195,Home Equity Loan
LOAN_037906,CUST11196,Not Specified
LOAN_037907,CUST11196,Mortgage Loan
LOAN_037908,CUST11196,Not Specified
LOAN_037909,CUST11196,Mortgage Loan
LOAN_037910,CUST11197,Mortgage Loan
LOAN_037911,CUST11197,Payday Loan
LOAN_037912,CUST11197,Not Specified
LOAN_037913,CUST11197,Personal Loan
LOAN_037914,CUST11198,Not Specified
LOAN_037915,CUST11198,Personal Loan
LOAN_037916,CUST11198,Payday Loan
LOAN_037917,CUST11198,Payday Loan
LOAN_037918,CUST11198,Payday Loan
LOAN_037919,CUST11198,Not Specified
LOAN_037920,CUST11198,Not Specified
LOAN_037921,CUST11198,Not Specified
LOAN_037922,CUST11199,Payday Loan
LOAN_037923,CUST11199,Student Loan
LOAN_037924,CUST11199,Personal Loan
LOAN_037925,CUST11200,Personal Loan
LOAN_037926,CUST11201,Debt Consolidation Loan
LOAN_037927,CUST11201,Personal Loan
LOAN_037928,CUST11201,Mortgage Loan
LOAN_037929,CUST11201,Student Loan
LOAN_037930,CUST11201,Mortgage Loan
LOAN_037931,CUST11201,Credit-Builder Loan
LOAN_037932,CUST11202,No Loan
LOAN_037933,CUST11203,Auto Loan
LOAN_037934,CUST11203,Payday Loan
LOAN_037935,CUST11204,Auto Loan
LOAN_037936,CUST11205,Payday Loan
LOAN_037937,CUST11205,Not Specified
LOAN_037938,CUST11205,Home Equity Loan
LOAN_037939,CUST11205,Payday Loan
LOAN_037940,CUST11206,No Loan
LOAN_037941,CUST11208,Payday Loan
LOAN_037942,CUST11208,Payday Loan
LOAN_037943,CUST11208,Debt Consolidation Loan
LOAN_037944,CUST11208,Credit-Builder Loan
LOAN_037945,CUST11208,Not Specified
LOAN_037946,CUST11208,Personal Loan
LOAN_037947,CUST11208,Home Equity Loan
LOAN_037948,CUST11208,Personal Loan
LOAN_037949,CUST11209,Personal Loan
LOAN_037950,CUST11209,Debt Consolidation Loan
LOAN_037951,CUST11209,Payday Loan
LOAN_037952,CUST11210,Payday Loan
LOAN_037953,CUST11210,Payday Loan
LOAN_037954,CUST11211,Credit-Builder Loan
LOAN_037955,CUST11211,Auto Loan
LOAN_037956,CUST11211,Auto Loan
LOAN_037957,CUST11211,Not Specified
LOAN_037958,CUST11211,Mortgage Loan
LOAN_037959,CUST11211,Home Equity Loan
LOAN_037960,CUST11211,Debt Consolidation Loan
LOAN_037961,CUST11211,Auto Loan
LOAN_037962,CUST11212,No Loan
LOAN_037963,CUST11213,Personal Loan
LOAN_037964,CUST11213,Home Equity Loan
LOAN_037965,CUST11213,Credit-Builder Loan
LOAN_037966,CUST11213,Debt Consolidation Loan
LOAN_037967,CUST11214,Student Loan
LOAN_037968,CUST11214,Home Equity Loan
LOAN_037969,CUST11214,Auto Loan
LOAN_037970,CUST11214,Home Equity Loan
LOAN_037971,CUST11215,Auto Loan
LOAN_037972,CUST11215,Credit-Builder Loan
LOAN_037973,CUST11216,Mortgage Loan
LOAN_037974,CUST11217,Credit-Builder Loan
LOAN_037975,CUST11217,Payday Loan
LOAN_037976,CUST11219,No Loan
LOAN_037977,CUST11220,No Loan
LOAN_037978,CUST11223,Credit-Builder Loan
LOAN_037979,CUST11223,Mortgage Loan
LOAN_037980,CUST11223,Auto Loan
LOAN_037981,CUST11223,Student Loan
LOAN_037982,CUST11223,Mortgage Loan
LOAN_037983,CUST11223,Home Equity Loan
LOAN_037984,CUST11223,Not Specified
LOAN_037985,CUST11223,Mortgage Loan
LOAN_037986,CUST11223,Credit-Builder Loan
LOAN_037987,CUST11224,Personal Loan
LOAN_037988,CUST11224,Auto Loan
LOAN_037989,CUST11224,Mortgage Loan
LOAN_037990,CUST11224,Credit-Builder Loan
LOAN_037991,CUST11225,Payday Loan
LOAN_037992,CUST11225,Home Equity Loan
LOAN_037993,CUST11226,Debt Consolidation Loan
LOAN_037994,CUST11226,Payday Loan
LOAN_037995,CUST11227,Payday Loan
LOAN_037996,CUST11227,Personal Loan
LOAN_037997,CUST11227,Auto Loan
LOAN_037998,CUST11227,Auto Loan
LOAN_037999,CUST11227,Auto Loan
LOAN_038000,CUST11228,Credit-Builder Loan
LOAN_038001,CUST11228,Credit-Builder Loan
LOAN_038002,CUST11229,Not Specified
LOAN_038003,CUST11229,Credit-Builder Loan
LOAN_038004,CUST11229,Personal Loan
LOAN_038005,CUST11229,Not Specified
LOAN_038006,CUST11230,Debt Consolidation Loan
LOAN_038007,CUST11230,Home Equity Loan
LOAN_038008,CUST11230,Personal Loan
LOAN_038009,CUST11230,Personal Loan
LOAN_038010,CUST11231,Student Loan
LOAN_038011,CUST11231,Mortgage Loan
LOAN_038012,CUST11231,Not Specified
LOAN_038013,CUST11231,Personal Loan
LOAN_038014,CUST11231,Home Equity Loan
LOAN_038015,CUST11231,Auto Loan
LOAN_038016,CUST11232,No Loan
LOAN_038017,CUST11233,Credit-Builder Loan
LOAN_038018,CUST11233,Debt Consolidation Loan
LOAN_038019,CUST11233,Home Equity Loan
LOAN_038020,CUST11233,Not Specified
LOAN_038021,CUST11233,Home Equity Loan
LOAN_038022,CUST11233,Not Specified
LOAN_038023,CUST11233,Home Equity Loan
LOAN_038024,CUST11233,Student Loan
LOAN_038025,CUST11234,Not Specified
LOAN_038026,CUST11234,Personal Loan
LOAN_038027,CUST11234,Debt Consolidation Loan
LOAN_038028,CUST11234,Personal Loan
LOAN_038029,CUST11234,Home Equity Loan
LOAN_038030,CUST11235,Auto Loan
LOAN_038031,CUST11235,Auto Loan
LOAN_038032,CUST11236,Debt Consolidation Loan
LOAN_038033,CUST11237,No Loan
LOAN_038034,CUST11238,Debt Consolidation Loan
LOAN_038035,CUST11239,Debt Consolidation Loan
LOAN_038036,CUST11239,Personal Loan
LOAN_038037,CUST11239,Personal Loan
LOAN_038038,CUST11240,Not Specified
LOAN_038039,CUST11240,Debt Consolidation Loan
LOAN_038040,CUST11241,Payday Loan
LOAN_038041,CUST11241,Student Loan
LOAN_038042,CUST11242,Student Loan
LOAN_038043,CUST11242,Personal Loan
LOAN_038044,CUST11242,Credit-Builder Loan
LOAN_038045,CUST11242,Student Loan
LOAN_038046,CUST11242,Personal Loan
LOAN_038047,CUST11243,Credit-Builder Loan
LOAN_038048,CUST11243,Credit-Builder Loan
LOAN_038049,CUST11243,Auto Loan
LOAN_038050,CUST11243,Mortgage Loan
LOAN_038051,CUST11244,Credit-Builder Loan
LOAN_038052,CUST11244,Home Equity Loan
LOAN_038053,CUST11244,Debt Consolidation Loan
LOAN_038054,CUST11244,Auto Loan
LOAN_038055,CUST11245,Home Equity Loan
LOAN_038056,CUST11245,Debt Consolidation Loan
LOAN_038057,CUST11245,Personal Loan
LOAN_038058,CUST11245,Payday Loan
LOAN_038059,CUST11245,Personal Loan
LOAN_038060,CUST11245,Student Loan
LOAN_038061,CUST11245,Home Equity Loan
LOAN_038062,CUST11245,Personal Loan
LOAN_038063,CUST11245,Personal Loan
LOAN_038064,CUST11246,Mortgage Loan
LOAN_038065,CUST11246,Payday Loan
LOAN_038066,CUST11246,Personal Loan
LOAN_038067,CUST11246,Home Equity Loan
LOAN_038068,CUST11246,Credit-Builder Loan
LOAN_038069,CUST11246,Debt Consolidation Loan
LOAN_038070,CUST11247,Debt Consolidation Loan
LOAN_038071,CUST11247,Credit-Builder Loan
LOAN_038072,CUST11248,No Loan
LOAN_038073,CUST11249,Home Equity Loan
LOAN_038074,CUST11249,Student Loan
LOAN_038075,CUST11249,Debt Consolidation Loan
LOAN_038076,CUST11249,Student Loan
LOAN_038077,CUST11250,Student Loan
LOAN_038078,CUST11250,Credit-Builder Loan
LOAN_038079,CUST11251,Personal Loan
LOAN_038080,CUST11251,Home Equity Loan
LOAN_038081,CUST11251,Not Specified
LOAN_038082,CUST11251,Credit-Builder Loan
LOAN_038083,CUST11252,Debt Consolidation Loan
LOAN_038084,CUST11252,Debt Consolidation Loan
LOAN_038085,CUST11252,Not Specified
LOAN_038086,CUST11252,Auto Loan
LOAN_038087,CUST11252,Credit-Builder Loan
LOAN_038088,CUST11253,Home Equity Loan
LOAN_038089,CUST11253,Mortgage Loan
LOAN_038090,CUST11253,Auto Loan
LOAN_038091,CUST11253,Personal Loan
LOAN_038092,CUST11253,Personal Loan
LOAN_038093,CUST11253,Credit-Builder Loan
LOAN_038094,CUST11254,Debt Consolidation Loan
LOAN_038095,CUST11254,Student Loan
LOAN_038096,CUST11255,Personal Loan
LOAN_038097,CUST11255,Student Loan
LOAN_038098,CUST11255,Auto Loan
LOAN_038099,CUST11255,Mortgage Loan
LOAN_038100,CUST11255,Auto Loan
LOAN_038101,CUST11255,Personal Loan
LOAN_038102,CUST11256,Debt Consolidation Loan
LOAN_038103,CUST11256,Student Loan
LOAN_038104,CUST11256,Auto Loan
LOAN_038105,CUST11257,Home Equity Loan
LOAN_038106,CUST11259,Debt Consolidation Loan
LOAN_038107,CUST11259,Student Loan
LOAN_038108,CUST11259,Mortgage Loan
LOAN_038109,CUST11259,Auto Loan
LOAN_038110,CUST11259,Mortgage Loan
LOAN_038111,CUST11259,Credit-Builder Loan
LOAN_038112,CUST11260,Home Equity Loan
LOAN_038113,CUST11260,Not Specified
LOAN_038114,CUST11260,Payday Loan
LOAN_038115,CUST11260,Mortgage Loan
LOAN_038116,CUST11260,Home Equity Loan
LOAN_038117,CUST11260,Personal Loan
LOAN_038118,CUST11262,Home Equity Loan
LOAN_038119,CUST11262,Mortgage Loan
LOAN_038120,CUST11264,No Loan
LOAN_038121,CUST11265,Credit-Builder Loan
LOAN_038122,CUST11265,Not Specified
LOAN_038123,CUST11265,Payday Loan
LOAN_038124,CUST11266,No Loan
LOAN_038125,CUST11267,Debt Consolidation Loan
LOAN_038126,CUST11267,Mortgage Loan
LOAN_038127,CUST11268,No Loan
LOAN_038128,CUST11270,Mortgage Loan
LOAN_038129,CUST11271,Auto Loan
LOAN_038130,CUST11271,Auto Loan
LOAN_038131,CUST11271,Not Specified
LOAN_038132,CUST11272,Not Specified
LOAN_038133,CUST11272,Student Loan
LOAN_038134,CUST11273,Student Loan
LOAN_038135,CUST11273,Home Equity Loan
LOAN_038136,CUST11273,Credit-Builder Loan
LOAN_038137,CUST11274,Student Loan
LOAN_038138,CUST11274,Personal Loan
LOAN_038139,CUST11274,Student Loan
LOAN_038140,CUST11274,Home Equity Loan
LOAN_038141,CUST11275,Personal Loan
LOAN_038142,CUST11275,Auto Loan
LOAN_038143,CUST11276,Student Loan
LOAN_038144,CUST11277,Mortgage Loan
LOAN_038145,CUST11277,Credit-Builder Loan
LOAN_038146,CUST11278,No Loan
LOAN_038147,CUST11279,Home Equity Loan
LOAN_038148,CUST11280,Home Equity Loan
LOAN_038149,CUST11280,Credit-Builder Loan
LOAN_038150,CUST11280,Home Equity Loan
LOAN_038151,CUST11280,Debt Consolidation Loan
LOAN_038152,CUST11280,Personal Loan
LOAN_038153,CUST11280,Auto Loan
LOAN_038154,CUST11280,Personal Loan
LOAN_038155,CUST11281,No Loan
LOAN_038156,CUST11282,Payday Loan
LOAN_038157,CUST11282,Payday Loan
LOAN_038158,CUST11282,Auto Loan
LOAN_038159,CUST11282,Home Equity Loan
LOAN_038160,CUST11283,Credit-Builder Loan
LOAN_038161,CUST11284,Payday Loan
LOAN_038162,CUST11285,Credit-Builder Loan
LOAN_038163,CUST11285,Home Equity Loan
LOAN_038164,CUST11285,Not Specified
LOAN_038165,CUST11285,Home Equity Loan
LOAN_038166,CUST11285,Debt Consolidation Loan
LOAN_038167,CUST11285,Debt Consolidation Loan
LOAN_038168,CUST11285,Mortgage Loan
LOAN_038169,CUST11285,Mortgage Loan
LOAN_038170,CUST11286,Payday Loan
LOAN_038171,CUST11286,Debt Consolidation Loan
LOAN_038172,CUST11286,Debt Consolidation Loan
LOAN_038173,CUST11286,Home Equity Loan
LOAN_038174,CUST11286,Student Loan
LOAN_038175,CUST11286,Debt Consolidation Loan
LOAN_038176,CUST11286,Auto Loan
LOAN_038177,CUST11287,Auto Loan
LOAN_038178,CUST11288,No Loan
LOAN_038179,CUST11289,Payday Loan
LOAN_038180,CUST11289,Personal Loan
LOAN_038181,CUST11289,Student Loan
LOAN_038182,CUST11289,Personal Loan
LOAN_038183,CUST11290,Not Specified
LOAN_038184,CUST11290,Home Equity Loan
LOAN_038185,CUST11291,Payday Loan
LOAN_038186,CUST11291,Not Specified
LOAN_038187,CUST11292,Home Equity Loan
LOAN_038188,CUST11292,Debt Consolidation Loan
LOAN_038189,CUST11294,Mortgage Loan
LOAN_038190,CUST11294,Home Equity Loan
LOAN_038191,CUST11294,Home Equity Loan
LOAN_038192,CUST11294,Mortgage Loan
LOAN_038193,CUST11294,Credit-Builder Loan
LOAN_038194,CUST11295,Auto Loan
LOAN_038195,CUST11296,Credit-Builder Loan
LOAN_038196,CUST11296,Debt Consolidation Loan
LOAN_038197,CUST11296,Student Loan
LOAN_038198,CUST11297,Home Equity Loan
LOAN_038199,CUST11297,Auto Loan
LOAN_038200,CUST11298,Debt Consolidation Loan
LOAN_038201,CUST11298,Auto Loan
LOAN_038202,CUST11298,Student Loan
LOAN_038203,CUST11298,Not Specified
LOAN_038204,CUST11298,Auto Loan
LOAN_038205,CUST11298,Student Loan
LOAN_038206,CUST11298,Personal Loan
LOAN_038207,CUST11298,Home Equity Loan
LOAN_038208,CUST11299,Student Loan
LOAN_038209,CUST11299,Mortgage Loan
LOAN_038210,CUST11299,Debt Consolidation Loan
LOAN_038211,CUST11300,Auto Loan
LOAN_038212,CUST11300,Payday Loan
LOAN_038213,CUST11300,Credit-Builder Loan
LOAN_038214,CUST11300,Mortgage Loan
LOAN_038215,CUST11300,Credit-Builder Loan
LOAN_038216,CUST11301,Student Loan
LOAN_038217,CUST11301,Credit-Builder Loan
LOAN_038218,CUST11301,Not Specified
LOAN_038219,CUST11303,Auto Loan
LOAN_038220,CUST11303,Credit-Builder Loan
LOAN_038221,CUST11303,Credit-Builder Loan
LOAN_038222,CUST11304,Credit-Builder Loan
LOAN_038223,CUST11304,Not Specified
LOAN_038224,CUST11304,Mortgage Loan
LOAN_038225,CUST11305,Not Specified
LOAN_038226,CUST11306,Payday Loan
LOAN_038227,CUST11307,Credit-Builder Loan
LOAN_038228,CUST11307,Mortgage Loan
LOAN_038229,CUST11308,Auto Loan
LOAN_038230,CUST11308,Auto Loan
LOAN_038231,CUST11308,Student Loan
LOAN_038232,CUST11309,Mortgage Loan
LOAN_038233,CUST11310,Credit-Builder Loan
LOAN_038234,CUST11310,Not Specified
LOAN_038235,CUST11310,Auto Loan
LOAN_038236,CUST11311,Credit-Builder Loan
LOAN_038237,CUST11311,Debt Consolidation Loan
LOAN_038238,CUST11311,Credit-Builder Loan
LOAN_038239,CUST11312,Not Specified
LOAN_038240,CUST11312,Student Loan
LOAN_038241,CUST11312,Student Loan
LOAN_038242,CUST11313,Home Equity Loan
LOAN_038243,CUST11313,Payday Loan
LOAN_038244,CUST11313,Credit-Builder Loan
LOAN_038245,CUST11314,Payday Loan
LOAN_038246,CUST11314,Mortgage Loan
LOAN_038247,CUST11314,Personal Loan
LOAN_038248,CUST11314,Payday Loan
LOAN_038249,CUST11314,Student Loan
LOAN_038250,CUST11314,Payday Loan
LOAN_038251,CUST11314,Auto Loan
LOAN_038252,CUST11314,Home Equity Loan
LOAN_038253,CUST11314,Not Specified
LOAN_038254,CUST11315,Auto Loan
LOAN_038255,CUST11315,Credit-Builder Loan
LOAN_038256,CUST11315,Credit-Builder Loan
LOAN_038257,CUST11315,Not Specified
LOAN_038258,CUST11315,Auto Loan
LOAN_038259,CUST11315,Personal Loan
LOAN_038260,CUST11316,Mortgage Loan
LOAN_038261,CUST11316,Student Loan
LOAN_038262,CUST11316,Payday Loan
LOAN_038263,CUST11316,Personal Loan
LOAN_038264,CUST11316,Debt Consolidation Loan
LOAN_038265,CUST11316,Mortgage Loan
LOAN_038266,CUST11316,Home Equity Loan
LOAN_038267,CUST11316,Mortgage Loan
LOAN_038268,CUST11316,Auto Loan
LOAN_038269,CUST11317,No Loan
LOAN_038270,CUST11318,Credit-Builder Loan
LOAN_038271,CUST11318,Payday Loan
LOAN_038272,CUST11319,Auto Loan
LOAN_038273,CUST11319,Mortgage Loan
LOAN_038274,CUST11319,Personal Loan
LOAN_038275,CUST11319,Home Equity Loan
LOAN_038276,CUST11320,Not Specified
LOAN_038277,CUST11320,Debt Consolidation Loan
LOAN_038278,CUST11320,Home Equity Loan
LOAN_038279,CUST11321,No Loan
LOAN_038280,CUST11322,Not Specified
LOAN_038281,CUST11322,Mortgage Loan
LOAN_038282,CUST11322,Payday Loan
LOAN_038283,CUST11322,Home Equity Loan
LOAN_038284,CUST11322,Student Loan
LOAN_038285,CUST11323,No Loan
LOAN_038286,CUST11324,Debt Consolidation Loan
LOAN_038287,CUST11324,Personal Loan
LOAN_038288,CUST11324,Payday Loan
LOAN_038289,CUST11324,Not Specified
LOAN_038290,CUST11324,Personal Loan
LOAN_038291,CUST11324,Student Loan
LOAN_038292,CUST11325,Home Equity Loan
LOAN_038293,CUST11325,Payday Loan
LOAN_038294,CUST11325,Auto Loan
LOAN_038295,CUST11325,Mortgage Loan
LOAN_038296,CUST11326,Debt Consolidation Loan
LOAN_038297,CUST11326,Debt Consolidation Loan
LOAN_038298,CUST11326,Student Loan
LOAN_038299,CUST11326,Personal Loan
LOAN_038300,CUST11326,Not Specified
LOAN_038301,CUST11327,Debt Consolidation Loan
LOAN_038302,CUST11327,Personal Loan
LOAN_038303,CUST11327,Credit-Builder Loan
LOAN_038304,CUST11327,Student Loan
LOAN_038305,CUST11327,Student Loan
LOAN_038306,CUST11327,Not Specified
LOAN_038307,CUST11327,Debt Consolidation Loan
LOAN_038308,CUST11328,Debt Consolidation Loan
LOAN_038309,CUST11328,Auto Loan
LOAN_038310,CUST11328,Not Specified
LOAN_038311,CUST11330,Student Loan
LOAN_038312,CUST11330,Mortgage Loan
LOAN_038313,CUST11330,Personal Loan
LOAN_038314,CUST11330,Debt Consolidation Loan
LOAN_038315,CUST11330,Mortgage Loan
LOAN_038316,CUST11330,Credit-Builder Loan
LOAN_038317,CUST11331,Personal Loan
LOAN_038318,CUST11331,Mortgage Loan
LOAN_038319,CUST11331,Debt Consolidation Loan
LOAN_038320,CUST11331,Personal Loan
LOAN_038321,CUST11331,Auto Loan
LOAN_038322,CUST11331,Mortgage Loan
LOAN_038323,CUST11331,Student Loan
LOAN_038324,CUST11332,Personal Loan
LOAN_038325,CUST11332,Auto Loan
LOAN_038326,CUST11332,Mortgage Loan
LOAN_038327,CUST11332,Student Loan
LOAN_038328,CUST11332,Personal Loan
LOAN_038329,CUST11332,Home Equity Loan
LOAN_038330,CUST11335,Not Specified
LOAN_038331,CUST11336,Mortgage Loan
LOAN_038332,CUST11336,Mortgage Loan
LOAN_038333,CUST11336,Debt Consolidation Loan
LOAN_038334,CUST11337,Student Loan
LOAN_038335,CUST11338,Not Specified
LOAN_038336,CUST11338,Not Specified
LOAN_038337,CUST11338,Student Loan
LOAN_038338,CUST11339,Auto Loan
LOAN_038339,CUST11339,Mortgage Loan
LOAN_038340,CUST11339,Auto Loan
LOAN_038341,CUST11340,Personal Loan
LOAN_038342,CUST11340,Payday Loan
LOAN_038343,CUST11340,Credit-Builder Loan
LOAN_038344,CUST11340,Mortgage Loan
LOAN_038345,CUST11341,Credit-Builder Loan
LOAN_038346,CUST11341,Auto Loan
LOAN_038347,CUST11342,Personal Loan
LOAN_038348,CUST11343,No Loan
LOAN_038349,CUST11344,Payday Loan
LOAN_038350,CUST11344,Debt Consolidation Loan
LOAN_038351,CUST11344,Mortgage Loan
LOAN_038352,CUST11345,Auto Loan
LOAN_038353,CUST11345,Student Loan
LOAN_038354,CUST11345,Auto Loan
LOAN_038355,CUST11346,Auto Loan
LOAN_038356,CUST11346,Credit-Builder Loan
LOAN_038357,CUST11346,Debt Consolidation Loan
LOAN_038358,CUST11347,Home Equity Loan
LOAN_038359,CUST11347,Debt Consolidation Loan
LOAN_038360,CUST11347,Credit-Builder Loan
LOAN_038361,CUST11347,Payday Loan
LOAN_038362,CUST11347,Debt Consolidation Loan
LOAN_038363,CUST11348,No Loan
LOAN_038364,CUST11349,No Loan
LOAN_038365,CUST11350,Mortgage Loan
LOAN_038366,CUST11351,Credit-Builder Loan
LOAN_038367,CUST11351,Student Loan
LOAN_038368,CUST11351,Payday Loan
LOAN_038369,CUST11351,Personal Loan
LOAN_038370,CUST11352,Mortgage Loan
LOAN_038371,CUST11352,Student Loan
LOAN_038372,CUST11352,Personal Loan
LOAN_038373,CUST11353,Student Loan
LOAN_038374,CUST11353,Personal Loan
LOAN_038375,CUST11353,Payday Loan
LOAN_038376,CUST11354,Not Specified
LOAN_038377,CUST11354,Payday Loan
LOAN_038378,CUST11354,Not Specified
LOAN_038379,CUST11355,Home Equity Loan
LOAN_038380,CUST11357,Personal Loan
LOAN_038381,CUST11357,Credit-Builder Loan
LOAN_038382,CUST11357,Payday Loan
LOAN_038383,CUST11357,Personal Loan
LOAN_038384,CUST11357,Not Specified
LOAN_038385,CUST11357,Mortgage Loan
LOAN_038386,CUST11357,Payday Loan
LOAN_038387,CUST11357,Auto Loan
LOAN_038388,CUST11357,Payday Loan
LOAN_038389,CUST11358,Home Equity Loan
LOAN_038390,CUST11358,Credit-Builder Loan
LOAN_038391,CUST11358,Not Specified
LOAN_038392,CUST11359,Mortgage Loan
LOAN_038393,CUST11359,Home Equity Loan
LOAN_038394,CUST11360,Payday Loan
LOAN_038395,CUST11360,Auto Loan
LOAN_038396,CUST11361,Personal Loan
LOAN_038397,CUST11361,Personal Loan
LOAN_038398,CUST11361,Student Loan
LOAN_038399,CUST11361,Student Loan
LOAN_038400,CUST11361,Personal Loan
LOAN_038401,CUST11361,Auto Loan
LOAN_038402,CUST11362,Credit-Builder Loan
LOAN_038403,CUST11362,Home Equity Loan
LOAN_038404,CUST11362,Payday Loan
LOAN_038405,CUST11362,Debt Consolidation Loan
LOAN_038406,CUST11362,Auto Loan
LOAN_038407,CUST11362,Home Equity Loan
LOAN_038408,CUST11362,Personal Loan
LOAN_038409,CUST11362,Payday Loan
LOAN_038410,CUST11363,Auto Loan
LOAN_038411,CUST11363,Home Equity Loan
LOAN_038412,CUST11363,Mortgage Loan
LOAN_038413,CUST11363,Credit-Builder Loan
LOAN_038414,CUST11363,Credit-Builder Loan
LOAN_038415,CUST11364,Student Loan
LOAN_038416,CUST11364,Auto Loan
LOAN_038417,CUST11364,Not Specified
LOAN_038418,CUST11364,Mortgage Loan
LOAN_038419,CUST11364,Credit-Builder Loan
LOAN_038420,CUST11364,Student Loan
LOAN_038421,CUST11365,Mortgage Loan
LOAN_038422,CUST11365,Personal Loan
LOAN_038423,CUST11366,Payday Loan
LOAN_038424,CUST11366,Student Loan
LOAN_038425,CUST11366,Not Specified
LOAN_038426,CUST11366,Not Specified
LOAN_038427,CUST11366,Mortgage Loan
LOAN_038428,CUST11366,Personal Loan
LOAN_038429,CUST11366,Not Specified
LOAN_038430,CUST11367,Not Specified
LOAN_038431,CUST11367,Debt Consolidation Loan
